productCode,productName,nonNabhNablRate,nabhNablRate,state
1369,"Phosphorus-32 therapy for metastatic bone pain palliation",5000,5750,DELHI
1370,"Samarium-153 therapy for metastatic bone pain palliation",10450,12018,DELHI
1371,Radiosynovectomy with Yttrium,21250,25000,DELHI
1372,Stress thallium / Myocardial Perfusion Scintigraphy,9450,10868,DELHI
1373,Rest thallium / Myocardial Perfusion Scintigraphy,8000,9200,DELHI
1374,Venography,3300,3795,DELHI
1375,Treadmill Test (TMT),950,1120,DELHI
1376,"Transoesophageal Echocardiography (TEE) (Select CGHS rate Code 595/596 for approved rate as the case may be)",489,562,DELHI
1377,Lymph angiography,1613,1855,DELHI
1378,Scintimammography.,4800,5520,DELHI
1379,Indium labelled octreotide Scan,73313,84310,DELHI
1380,"FDG Whole body PET / CT Scan (with or without contrast)",20528,23607,DELHI
1381,Brain / Heart FDG PET / CT Scan,14663,16862,DELHI
1382,"Gallium-68 Peptide PET / CT imaging for Neuroendocrine Tumor",15000,17250,DELHI
1383,"Urine routine- pH, Specific gravity, sugar, protein and microscopy",35,40,DELHI
1384,Urine Microalbumin,70,81,DELHI
1385,Stool routine and Microscopy,35,40,DELHI
1386,Stool occult blood,24,28,DELHI
1387,Post coital smear examination,30,35,DELHI
1388,Semen analysis,35,40,DELHI
1389,Haemoglobin (Hb),18,21,DELHI
1390,Total Leucocytic Count (TLC),31,36,DELHI
1391,Differential Leucocytic Count (DLC),31,36,DELHI
1392,Erythrocyte Sedimentation Rate (ESR),25,29,DELHI
1393,"Total Red Cell count with MCV,MCH,MCHC,DRW",32,37,DELHI
1394,"Complete Haemogram/CBC, Hb,RBC count and indices,TLC, DLC, Platelet, ESR, Peripheral smear examination",135,155,DELHI
1395,Platelet count,48,55,DELHI
1396,Reticulocyte count,48,55,DELHI
1397,Absolute Eosinophil count (AEC),48,55,DELHI
1398,Packed Cell Volume (PCV),13,15,DELHI
1399,Peripheral Smear Examination,43,49,DELHI
1400,Smear for Malaria parasite,41,47,DELHI
1401,Bleeding Time,35,40,DELHI
1402,Osmotic fragility Test,50,58,DELHI
1403,Bone Marrow Smear Examination,70,81,DELHI
1404,Bone Marrow Smear Examination with iron stain,250,288,DELHI
1405,Bone Marrow Smear Examination and cytochemistry,440,506,DELHI
1406,Activated partial ThromboplastinTime (APTT),102,117,DELHI
1407,Rapid test for malaria(card test),44,51,DELHI
1408,WBC cytochemistry for leukemia -Complete panel,110,127,DELHI
1409,"Bleeding Disorder panel- PT, APTT, Thrombin Time Fibrinogen, D-Dimer/ Fibrinogen Degradation Products (FDP)",400,460,DELHI
1410,Factor Assays-Factor VIII,720,828,DELHI
1411,Factor Assays-Factor IX,680,782,DELHI
1412,Platelet Function test,50,58,DELHI
1413,"Tests for hypercoagulable states- Protein C, Protein S,Antithrombin",400,460,DELHI
1414,Tests for lupus anticoagulant,150,173,DELHI
1415,"Tests for Antiphospholipid antibody IgG, IgM (for cardiolipin and B2 Glycoprotein 1)",500,575,DELHI
1416,Thalassemia studies (Red Cell indices and Hb HPLC),560,644,DELHI
1417,Tests for Sickling / Hb HPLC),77,89,DELHI
1418,Blood Group & RH Type,30,35,DELHI
1419,Cross match,50,58,DELHI
1420,Coomb’s Test Direct,90,104,DELHI
1421,Coomb’s Test Indirect,100,115,DELHI
1422,3 cell panel- antibody screening for pregnant female,170,200,DELHI
1423,11 cells panel for antibody identification,170,200,DELHI
1424,Hepatitis B surface antigen (HBsAg),102,120,DELHI
1425,Hepatitis C virus (HCV),128,150,DELHI
1426,Human immunodeficiency virus- HIV I and II,150,173,DELHI
1427,Venereal Disease Research Laboratory test (VDRL),43,50,DELHI
1428,RH Antibody titer,80,92,DELHI
1429,Platelet Concentrate,56,64,DELHI
1430,Random Donor Platelet(RDP)- (Select CGHS rate Code 1828 for approved rate),See code 1830,See code 1830,DELHI
1431,"Single Donor Platelet (SDP- Apheresis)- (Select CGHS rate Code 1830 for approved rate)",See code 1830,See code 1830,DELHI
1432,Routine-H & E,90,104,DELHI
1433,special stain,65,75,DELHI
1434,Immunohistochemistry(IHC),750,863,DELHI
1435,Histopathology Examination (HPE) Frozen section,780,897,DELHI
1436,Histopathology Examination (HPE) Paraffin section,343,394,DELHI
1437,Pap Smear,150,173,DELHI
1438,Body fluid for Malignant cells,150,173,DELHI
1439,Fine Needle Aspiration Cytology (FNAC),200,230,DELHI
1440,Leukemia panel /Lymphoma panel,1536,1766,DELHI
1441,"Paroxysmal Nocturnal Hemoglobinuria (PNH) Panel- CD55,CD59",1000,1150,DELHI
1442,Karyotyping (Select CGHS rate code 677 for approved rate),See code 677,See code 677,DELHI
1443,Fluorescent in situ hybridization (FISH),500,575,DELHI
1444,"Blood Glucose Random / Blood Glucose Fasting / Blood Glucose PP",24,28,DELHI
1445,"24 hrs urine for Proteins,Sodium, creatinine",50,58,DELHI
1446,Blood Urea Nitrogen (BUN) / Urea,54,62,DELHI
1447,Serum Creatinine,55,63,DELHI
1448,Urine Bile Pigment and Salt,25,29,DELHI
1449,Urine Urobilinogen,20,23,DELHI
1450,Urine Ketones,30,35,DELHI
1451,Urine Occult Blood,35,40,DELHI
1452,Urine total proteins,18,21,DELHI
1453,Rheumatoid Factor / Rh Factor test,100,115,DELHI
1454,Bence Jones protein,47,54,DELHI
1455,Serum Uric Acid,55,63,DELHI
1456,Serum Bilirubin total & direct,80,92,DELHI
1457,Serum Iron,90,104,DELHI
1458,C reactive Protein (CRP),100,115,DELHI
1459,C reactive Protein (CRP) Quantitative,160,184,DELHI
1460,"Body fluid (CSF/Ascitic Fluid etc.)Sugar, Protein etc.",90,104,DELHI
1461,Albumin.,18,21,DELHI
1462,Creatinine clearance,80,92,DELHI
1463,Serum Cholesterol,62,71,DELHI
1464,Total Iron Binding Capacity (TIBC),80,92,DELHI
1465,Glucose (Fasting & PP),47,54,DELHI
1466,Serum Calcium –Total,60,69,DELHI
1467,Serum Calcium –Ionic,44,51,DELHI
1468,Serum Phosphorus,60,69,DELHI
1469,Total Protein Albumin/Globulin ratio (A/G Ratio),50,58,DELHI
1470,Immunoglobulin G (IgG),250,288,DELHI
1471,Immunoglobulin M(IgM),250,288,DELHI
1472,Immunoglobulin A(IgA),250,288,DELHI
1473,Antinuclear antibody (ANA),200,230,DELHI
1474,Anti-double stranded DNA (anti-dsDNA),350,403,DELHI
1475,"Serum glutamic pyruvic transaminase (SGPT) / Alanine Aminotransferase (ALT)",55,63,DELHI
1476,"Serum Glutamic oxaloacetic transaminase (SGOT) / Aspartate Aminotransferase (AST)",55,63,DELHI
1477,Serum amylase,117,135,DELHI
1478,Serum Lipase,130,150,DELHI
1479,Serum Lactate,72,83,DELHI
1480,Serum Magnesium,100,115,DELHI
1481,Serum Sodium,50,58,DELHI
1482,Serum Potassium,50,58,DELHI
1483,Serum Ammonia,100,115,DELHI
1484,Anemia Profile,204,240,DELHI
1485,Serum Testosterone,150,173,DELHI
1486,Imprint Smear From Endoscopy,240,276,DELHI
1487,Triglycerides,75,86,DELHI
1488,Glucose Tolerance Test (GTT),90,104,DELHI
1489,Triple Marker.,800,920,DELHI
1490,Creatine Phosphokinase (CPK)/Creatine Kinase (CK),100,115,DELHI
1491,Foetal Haemoglobin (HbF),85,100,DELHI
1492,"Prothrombin Time (PT)/ International normalized ratio (INR)",110,127,DELHI
1493,Lactate dehydrogenase (LDH),100,115,DELHI
1494,Alkaline Phosphatase,60,69,DELHI
1495,Acid Phosphatase,78,90,DELHI
1496,CPK MB/CK MB,190,219,DELHI
1497,CK MB Mass/CPK MB Mass,140,161,DELHI
1498,Troponin I,100,115,DELHI
1499,Troponin T,600,690,DELHI
1500,Glucose-6-Phosphate Dehydrogenase (G6PD),100,115,DELHI
1501,Lithium.,130,150,DELHI
1502,Dilantin (phenytoin).,400,460,DELHI
1503,Carbamazepine.,400,460,DELHI
1504,Valproic acid.,300,345,DELHI
1505,Ferritin (Select CGHS rate code 1517 for approved rate),See code 1517,See code 1517,DELHI
1506,Blood gas analysis / Arterial Blood Gas (ABG),120,138,DELHI
1507,"Blood gas analysis / Arterial Blood Gas (ABG) with electrolytes",460,529,DELHI
1508,Urine pregnancy test,65,75,DELHI
1509,Tests for Antiphospholipid antibodies syndrome.,280,322,DELHI
1510,Glycosylated Haemoglobin (HbA1c),130,150,DELHI
1511,Haemoglobin Electrophoresis/ Hb HPLC (Select CGHS rate,See code 1417,See code 1417,DELHI
1512,Kidney Function Test (KFT),225,259,DELHI
1513,Liver Function Test (LFT),225,259,DELHI
1514,"Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides)",200,230,DELHI
1515,Serum Iron,90,104,DELHI
1516,Total Iron Binding Capacity (Select CGHS rate code 1464,See code 1464,See code 1464,DELHI
1517,Serum Ferritin,100,115,DELHI
1518,Vitamin B12 assay.,250,288,DELHI
1519,Folic Acid assay.,300,345,DELHI
1520,"Extended Lipid Profile. (Total cholesterol, LDL, HDL, Triglycerides Apo A1,Apo B,Lp (a) )",595,684,DELHI
1521,Apolipoprotein A1 (ApoA1),200,230,DELHI
1522,Apolipoprotein B (Apo B),199,229,DELHI
1523,Lipoprotein A / Lp A,445,512,DELHI
1524,"CD 3,4 and 8 counts",170,200,DELHI
1525,"CD 3,4 and 8 percentage",170,200,DELHI
1526,Low density lipoprotein (LDL),62,71,DELHI
1527,Homocysteine.,400,460,DELHI
1528,Haemoglobin (Hb) Electrophoresis/ (Select CGHS rate code 1417 for approved rate),See code 1417,See code 1417,DELHI
1529,Serum Electrophoresis,220,253,DELHI
1530,Fibrinogen.,165,190,DELHI
1531,Chloride.,60,69,DELHI
1532,Magnesium.,150,173,DELHI
1533,Gamma-Glutamyl Transpeptidase (GGTP),90,104,DELHI
1534,Lipase.,239,275,DELHI
1535,Fructosamine.,200,230,DELHI
1536,Beta 2 microglobulin (B2M) /β2 microglobulin,90,104,DELHI
1537,Catecholamines,1050,1208,DELHI
1538,Creatinine clearance (Select CGHS Rate Code 1462),See Code 1462,See Code 1462,DELHI
1539,Prostate Specific antigen (PSA)- Total.,312,359,DELHI
1540,Prostate-specific antigen (PSA) - Free.,375,431,DELHI
1541,Alpha Fetoprotein (AFP),300,345,DELHI
1542,Human chorionic gonadotropin (HCG)/ Beta HCG,289,332,DELHI
1543,Cancer Antigen 125 (CA 125),391,450,DELHI
1544,Cancer Antigen 19.9 (CA 19.9),616,708,DELHI
1545,Cancer Antigen 15.3 (CA 15.3),560,644,DELHI
1546,Vanillylmandelic Acid (VMA),350,403,DELHI
1547,Calcitonin,500,575,DELHI
1548,Carcinoembryonic Antigen (CEA),340,391,DELHI
1549,Immunofluorescence,150,173,DELHI
1550,Direct(Skin and kidney Disease),425,500,DELHI
1551,Indirect (antids DNA Anti Smith ANCA),425,500,DELHI
1552,"Calcidiol / 25-hydroxycholecalciferol / Vitamin D3 assay (Vit D3)",550,633,DELHI
1553,Serum Protein electrophoresis with immunofixation electrophoresis (IFE),300,345,DELHI
1554,BETA-2 Microglobulin assay (Select CGHS rate code 1536 for approved rate),See code 1536,See code 1536,DELHI
1555,Anti-Cyclic Citrullinated Peptide (Anti CCP),450,518,DELHI
1556,"Anti-tissue Transglutaminase antibody (Anti TTG Antibody)",425,500,DELHI
1557,Serum Erythropoietin,425,500,DELHI
1558,Adrenocorticotropic Hormone (ACTH),500,575,DELHI
1559,"T3, T4, TSH -Thyroid Function Test (TFT)",200,230,DELHI
1560,Triiodothyronine- T3,64,75,DELHI
1561,Tetraiodothyronine T4,64,75,DELHI
1562,Thyroid stimulating hormone (TSH),90,104,DELHI
1563,Luteinizing hormone (LH),150,173,DELHI
1564,Follicle stimulating hormone (FSH),150,173,DELHI
1565,Prolactin,150,173,DELHI
1566,Cortisol,250,288,DELHI
1567,PTH(Parathormone),500,575,DELHI
1568,C-Peptide (C Peptide / Connecting Peptide),330,380,DELHI
1569,Insulin.,150,173,DELHI
1570,Progesterone.,225,259,DELHI
1571,17 Hydroxyprogesterone (17 OH Progesterone),440,506,DELHI
1572,Dehydroepiandrosterone sulfate (DHEAS),440,506,DELHI
1573,Androstenedione,600,690,DELHI
1574,Growth Hormone.,340,391,DELHI
1575,Thyroid peroxidase antibody (TPO),300,345,DELHI
1576,Thyroglobulin.,300,345,DELHI
1577,Hydatic Serology.,318,374,DELHI
1578,Anti Sperm Antibodies.,380,437,DELHI
1579,Hepatitis B Virus (HBV) DNA Qualitative,2000,2300,DELHI
1580,Hepatitis B Virus (HBV) DNA Quantitative.,1500,1725,DELHI
1581,Hepatitis C Virus (HCV) RNA Qualitative.,1691,1945,DELHI
1582,Human papillomaviruse (HPV) Serology,218,251,DELHI
1583,Rota Virus serology,130,150,DELHI
1584,PCR for Tuberculosis (TB),900,1035,DELHI
1585,PCR for Human immunodeficiency virus (HIV),600,690,DELHI
1586,Chlamydae antigen,850,978,DELHI
1587,Chlamydae antibody,238,280,DELHI
1588,Brucella serology,230,265,DELHI
1589,Influenza A serology,943,1084,DELHI
1590,USG Obstetrics for Anomalies scan,1700,2000,DELHI
1591,"USG Whole Abdomen / KUB including post-void residual (PVR)",680,800,DELHI
1592,"Pelvic USG (gynae, infertility, prostate with post- void residual (PVR) etc.",425,500,DELHI
1593,"USG Small parts (scrotum, thyroid, parathyroid etc)",349,410,DELHI
1594,USG Neonatal head (Transfontanellar),425,489,DELHI
1595,USG Neonatal spine,500,575,DELHI
1596,USG Contrast enhanced,900,1035,DELHI
1597,USG Breast- Bilateral / Unilateral,680,800,DELHI
1598,USG Hysterosalpingography (HSG),2040,2400,DELHI
1599,Carotid Doppler,850,1000,DELHI
1600,Arterial Colour Doppler,706,830,DELHI
1601,Venous Colour Doppler,706,830,DELHI
1602,"Colour Doppler, renal arteries/any other organ",800,920,DELHI
1603,USG guided intervention- FNAC,1530,1800,DELHI
1604,USG guided intervention - biopsy,720,828,DELHI
1605,USG guided intervention - nephrostomy,800,920,DELHI
1606,X Ray Abdomen AP Supine or Erect (One film),215,250,DELHI
1607,X Ray Abdomen Lateral view (one film),128,150,DELHI
1608,X Ray Chest PA /AP/ Oblique view (one film),195,230,DELHI
1609,X Ray Chest Lateral (one film),195,230,DELHI
1610,"X ray Mastoids: Towne view, oblique views (3 films)",250,288,DELHI
1611,"X Ray Extremities (Hand/Leg/Feet/Finger/Toe) bones & Joints (Hip/ Knee/Ankle / shoulder/ Wrist / fingers /Toes, etc) AP & Lateral views (Two films)",255,288,DELHI
1612,X Ray Pelvis AP (one film),110,127,DELHI
1613,X Ray Temporomandibular (TM) Joints (one film),110,127,DELHI
1614,X Ray Abdomen & Pelvis for KUB,128,150,DELHI
1615,X Ray Skull AP & Lateral (2 films),255,300,DELHI
1616,X Ray Spine AP & Lateral (2 films),250,288,DELHI
1617,X Ray Paranasal sinuses (PNS) view (1 film),110,127,DELHI
1618,Barium Swallow,510,600,DELHI
1619,Barium Upper GI study,800,920,DELHI
1620,Barium Upper GI study (Double contrast),935,1100,DELHI
1621,Barium Meal follow through,935,1100,DELHI
1622,Barium Enema (Single contrast/double contrast),850,1000,DELHI
1623,Small bowel enteroclysis,1020,1200,DELHI
1624,"ERCP (Endoscopic Retrograde Cholangio – Pancreatography)",2500,2875,DELHI
1625,"General:Fistulography / Sinography/Sialography/Dacrocystography/ T-Tube cholangiogram/Nephrostogram",638,750,DELHI
1626,Percutaneous transhepatic cholangiography (PTC),1440,1656,DELHI
1627,Intravenous Pyelography (IVP),1400,1650,DELHI
1628,Micturating Cystourethrography (MCU),950,1120,DELHI
1629,Retrograde Urethrography (RGU),950,1120,DELHI
1630,Contrast Hystero-Salpingography (HSG),1020,1200,DELHI
1631,X ray Arthrography,700,805,DELHI
1632,Cephalography,150,173,DELHI
1633,Myelography,2750,3163,DELHI
1634,Diagnostic Digital Subtraction Angiography (DSA),1749,2011,DELHI
1635,X ray Mammography – Bilateral / unilateral,1170,1375,DELHI
1636,MRI Mammography,2550,3000,DELHI
1637,CT Scan Head-Without Contrast / NCCT Head,880,1035,DELHI
1638,"CT Scan Head- with Contrast -including CT angiography",1350,1553,DELHI
1639,CT Scan Chest - without contrast (for lungs),1700,2000,DELHI
1640,"CT Scan Lower Abdomen (incl. Pelvis) With Contrast",1700,1955,DELHI
1641,"CT Scan Lower Abdomen (Incl. Pelvis) Without Contrast",1500,1725,DELHI
1642,CT Scan Whole Abdomen Without Contrast,3000,3450,DELHI
1643,CT Scan Whole Abdomen With Contrast,4500,5175,DELHI
1644,Triple Phase CT abdomen,4500,5175,DELHI
1645,CT Scan angiography abdomen/ Chest,4500,5175,DELHI
1646,CT Scan Enteroclysis,6000,6900,DELHI
1647,CT Scan Neck – Without Contrast,1500,1725,DELHI
1648,CT Scan Neck – With Contrast,1870,2200,DELHI
1649,CT Scan Orbits - Without Contrast,1190,1400,DELHI
1650,CT Scan Orbits - With Contrast,1615,1900,DELHI
1651,"CT Scan of Para Nasal Sinuses (CT PNS)- Without Contrast",900,1035,DELHI
1652,"CT Scan of Para Nasal Sinuses (CT PNS)- With Contrast",1600,1840,DELHI
1653,"CT Scan Spine (Cervical, Dorsal, Lumbar, Sacral)–without Contrast",1500,1725,DELHI
1654,CT Scan Temporal bone – without contrast,893,1050,DELHI
1655,CT Scan- Dental,1275,1500,DELHI
1656,CT Scan Limbs -Without Contrast,1700,2000,DELHI
1657,"CT Scan Limbs -With Contrast including CT angiography",2253,2650,DELHI
1658,CT Guided intervention –FNAC,1200,1380,DELHI
1659,CT Guided Trucut Biopsy,1200,1380,DELHI
1660,"CT Guided intervention -percutaneous catheter drainage/tube placement",1305,1535,DELHI
1661,MRI Head / Brain – Without Contrast,2125,2500,DELHI
1662,MRI Head / Brain– With Contrast,2848,3350,DELHI
1663,MRI Orbits – Without Contrast,1445,1700,DELHI
1664,MRI Orbits – With Contrast,2000,2300,DELHI
1665,MRI Nasopharynx and PNS – Without Contrast,2450,2818,DELHI
1666,MRI Nasopharynx and PNS – With Contrast,3500,4025,DELHI
1667,MR for Salivary Glands with Sialography,3000,3450,DELHI
1668,MRI Neck - Without Contrast,3000,3450,DELHI
1669,MRI Neck- with contrast,5000,5750,DELHI
1670,MRI Shoulder – Without contrast,2000,2300,DELHI
1671,MRI Shoulder – With contrast,2600,3000,DELHI
1672,MRI shoulder both Joints - Without contrast,3000,3450,DELHI
1673,MRI Shoulder both joints – With contrast,4000,4600,DELHI
1674,MRI Wrist Single joint - Without contrast,2550,3000,DELHI
1675,MRI Wrist Single joint - With contrast,4000,4600,DELHI
1676,MRI Wrist both joints - Without contrast,3400,4000,DELHI
1677,MRI Wrist Both joints - With contrast,5000,5750,DELHI
1678,MRI knee Single joint - Without contrast,2550,3000,DELHI
1679,MRI knee Single joint - With contrast,5000,5750,DELHI
1680,MRI knee both joints - Without contrast,3400,4000,DELHI
1681,MRI knee both joints - With contrast,5000,5750,DELHI
1682,MRI Ankle Single joint - Without contrast,2125,2500,DELHI
1683,MRI Ankle single joint - With contrast,4250,5000,DELHI
1684,MRI Ankle both joints - With contrast,5525,6500,DELHI
1685,MRI Ankle both joints - Without contrast,2500,2875,DELHI
1686,MRI Hip - With contrast,2500,2875,DELHI
1687,MRI Hip – without contrast,2125,2500,DELHI
1688,MRI Pelvis – Without Contrast,2125,2500,DELHI
1689,MRI Pelvis – with contrast,5000,5750,DELHI
1690,MRI Extremities - With contrast,5000,5750,DELHI
1691,MRI Extremities - Without contrast,2125,2500,DELHI
1692,MRI Temporomandibular – B/L - With contrast,4000,4600,DELHI
1693,MRI Temporomandibular – B/L - Without contrast,2125,2500,DELHI
1694,MR Temporal Bone/ Inner ear with contrast,4000,4600,DELHI
1695,MR Temporal Bone/ Inner ear without contrast,2500,2875,DELHI
1696,MRI Abdomen – Without Contrast,2125,2500,DELHI
1697,MRI Abdomen – With Contrast,5000,5750,DELHI
1698,MRI Breast - With Contrast,4250,5000,DELHI
1699,MRI Breast - Without Contrast,2125,2500,DELHI
1700,MRI whole Spine Screening- Without Contrast,1700,2000,DELHI
1701,MRI Chest – Without Contrast,2125,2500,DELHI
1702,MRI Chest – With Contrast,4000,4600,DELHI
1703,MRI Whole spine – Without Contrast,3400,4000,DELHI
1704,MRI Cervical/ Cervico Dorsal Spine – With Contrast,4000,4600,DELHI
1705,MRI Dorsal/ Dorso Lumbar Spine - Without Contrast,2125,2500,DELHI
1706,MRI Dorsal/ Dorso Lumbar Spine – With Contrast,4000,4600,DELHI
1707,"MRI Lumbar/ Lumbo-Sacral Spine – Without Contrast",2125,2500,DELHI
1708,MRI Lumbar/ Lumbo-Sacral Spine – With Contrast,5000,5750,DELHI
1709,Whole body MRI (For oncological workup),5100,6000,DELHI
1710,MR cholecysto-pancreatography (MRCP),5500,6325,DELHI
1711,MRI Angiography - with contrast,5000,5750,DELHI
1712,MR Enteroclysis,2125,2500,DELHI
1713,Dexa Scan Bone Densitometry - Two sites,1500,1725,DELHI
1714,"Dexa Scan Bone Densitometry - Three sites (Spine, Hip &extremity)",2000,2300,DELHI
1715,Dexa Scan Bone Densitometry Whole body,2450,2818,DELHI
1716,Electroencephalogram (EEG)/ Video EEG,298,350,DELHI
1717,Electromyography (EMG),638,750,DELHI
1718,"Nerve conduction velocity (NCV), -two or more limbs",638,750,DELHI
1719,"Repititive nerve stimulation (RNS)-Decremental response (before and after neostigmine)",595,700,DELHI
1720,"Repetitive nerve stimulation (RNS)-Incremental response",595,700,DELHI
1721,Somatosensory evoked potentials (SSEP),638,750,DELHI
1722,Polysomnography (PSG) / Sleep study,638,750,DELHI
1723,Brachial plexus study,638,750,DELHI
1724,Muscle biopsy,383,450,DELHI
1725,Acetylcholine receptor (AChR) antibody titre,1848,2125,DELHI
1726,"Anti muscle specific receptor tyrosine kinase (Anti MuSK) antibody titre",2340,2691,DELHI
1727,Serum copper,500,575,DELHI
1728,Serum ceruloplasmin,450,518,DELHI
1729,Urinary copper,500,575,DELHI
1730,Serum homocysteine,450,518,DELHI
1731,Serum valproate level,315,362,DELHI
1732,Serum phenobarbitone level,350,403,DELHI
1733,Coagulation profile,553,636,DELHI
1734,"Protein C, Protein S, Antithrombin–III (Select CGHS rate code 1413 for approved rates)",See code 1413,See code 1413,DELHI
1735,Serum lactate level (Select CGHS rate code 1479 for approved rate),See code 1479,See code 1479,DELHI
1736,"Basic studies including cell count, protein, sugar, gram stain,India Ink preparation and smear for AFB",240,276,DELHI
1737,Special studies,1000,1150,DELHI
1738,PCR for tuberculosis/ Herpes simplex,1200,1380,DELHI
1739,Bacterial culture and sensitivity,200,230,DELHI
1740,Mycobacterial culture and sensitivity,200,230,DELHI
1741,Fungal culture,128,150,DELHI
1742,Malignant cells (Cytology),64,75,DELHI
1743,"Anti measles antibody titre (with serum antibody titre)",890,1024,DELHI
1744,Viral culture,255,300,DELHI
1745,"Antibody titre (Herpes simplex, cytomegalo virus, flavivirus, zoster varicella virus)",760,874,DELHI
1746,Oligoclonal bands (OCBs),1200,1380,DELHI
1747,Myelin basic protein (MBP),1871,2125,DELHI
1748,"Lactate (Select CGHS rate code 1479 for approved rate)",850,1000,DELHI
1749,Cryptococcal antigen,850,1000,DELHI
1750,D xylase test,850,1000,DELHI
1751,Faecal / Fecal fat test/ fecal chymotrypsin/ fecal elastase (select CGHS rate code 1335 approved at rate),See code 1335,See code 1335,DELHI
1752,Breath tests (Select CGHS rate code 1336 for approved rate),See code 1336,See code 1336,DELHI
1753,H pylori serology for Coeliac disease /Celiac disease,500,725,DELHI
1754,HBV genotyping,2500,2875,DELHI
1755,HCV genotyping,4875,5606,DELHI
1756,Urinary vanillylmandelic acid (VMA),1500,1725,DELHI
1757,Urinary metanephrine/Normetanephrine,1138,1309,DELHI
1758,Urinary free catecholamine,1690,1944,DELHI
1759,Serum catecholamine,3400,3910,DELHI
1760,Serum aldosterone,1125,1294,DELHI
1761,24 Hr urinary aldosterone,920,1058,DELHI
1762,Plasma renin activity,1000,1150,DELHI
1763,Serum aldosterone/renin ratio,1200,1380,DELHI
1764,Osmolality urine,128,150,DELHI
1765,Osmolality serum,128,150,DELHI
1766,Urinary sodium,80,94,DELHI
1767,Urinary Chloride,43,50,DELHI
1768,Urinary potassium,80,94,DELHI
1769,Urinary calcium,80,94,DELHI
1770,Thyroid binding globulin,510,600,DELHI
1771,24-hour urinary free cortisol,200,230,DELHI
1772,Islet cell antibody,750,863,DELHI
1773,"Glutamic Acid Decarboxylase Autoantibodies test (GAD antibodies)",1330,1530,DELHI
1774,Insulin associated antibody,449,516,DELHI
1775,Insulin-like growth factor-1 (IGF-1),1500,1725,DELHI
1776,"Insulin-like growth factor binding protein 3 (IGF-BP3)",1650,1898,DELHI
1777,Sex hormone binding globulin,1333,1533,DELHI
1778,USG guided FNAC thyroid gland,387,455,DELHI
1779,Estradiol (E2),208,245,DELHI
1780,Thyroglobulin antibody,587,675,DELHI
1781,"Kappa Lambda Light Chains, Free, Serum/ Serum free light chains (SFLC)",3500,4025,DELHI
1782,Serum IGE Level,300,345,DELHI
1783,N-terminal pro BNP (NT-pro BNP / Brain natriuretic peptide (BNP),1800,2070,DELHI
1784,Contrast Enhanced Computed Tomograpy (CECT) Chest (Including CD),2445,2875,DELHI
1785,MRI-Prostate (Multi-parametric) (Including CD),6000,6900,DELHI
1786,HCV RNA Quantitative,1500,1725,DELHI
1787,Tacrolimus,2300,2645,DELHI
1788,"Protein Creatinine Ratio (PCR), Urine / Albumin Creatinine Ratio (ACR), Urine",120,138,DELHI
1789,Fibroscan Liver,1000,1150,DELHI
1790,HLA B27 (PCR),500,575,DELHI
1791,Mantoux Test,175,200,DELHI
1792,Procalcitonin,1800,2070,DELHI
1793,TORCH Test,1120,1288,DELHI
1794,"Intracoronary optical coherence tomography (OCT) / Intravascular optical coherence tomography (IVOCT) (AIIMS Rates) Intravascular Ventricular Assist System",65000,65000,DELHI
1795,Fractional Flow Reserve (FFR) Wire cost (AIIMS Rates,"23500 + GST (Wire Cost), 12750/-(Procedure Cost)","23500 + GST(Wire Cost), 15000/-(Procedure Cost)",DELHI
1796,Anti –Smooth Muscle Antibody Test (ASMA),1241,1460,DELHI
1797,C ANCA-IFA,1275,1500,DELHI
1798,P ANCA-IFA,1275,1500,DELHI
1799,Angiotensin converting enzyme (ACE),850,1000,DELHI
1800,Endo bronchial Ultrasound (EBUS) -Trans bronchial needle aspiration (TBNA) -Using New Needle,15614,18370,DELHI
1801,Extractable Nuclear Antigens (ENA) - Quantitative,4250,4600,DELHI
1802,Chromogranin A,4250,5000,DELHI
1803,Faecal calprotectin (fecal calprotectin),2320,2730,DELHI
1804,C3-COMPLEMENT,552,650,DELHI
1805,C4-COMPLEMENT,552,650,DELHI
1806,Genexpert Test,880,1035,DELHI
1807,DJ stent removal,7395,8700,DELHI
1808,Pulmonary Function Test (PFT) / (Spirometry with Diffusing Capacity of the Lungs for Carbon monoxide (DLCO),425,500,DELHI
1809,EUS (Endoscopic Ultrasound) guided FNAC (Using New Needle),12750,15000,DELHI
1810,CT Urography,3825,4500,DELHI
1811,Video Laryngoscopy,5100,6000,DELHI
1812,CT Angio-Neck Vessels,5100,6000,DELHI
1813,H1N1 (RT-PCR),921,1084,DELHI
1814,Erythropoietin Level (Select CGHS rate code 1557 for approved rate),See code 1557,See code 1557,DELHI
1815,Anti HEV IgM,850,1000,DELHI
1816,Anti HAV IgM,637,750,DELHI
1817,HBsAg Quantitative,552,650,DELHI
1818,Typhidot IgM,340,400,DELHI
1819,Hepatitis B Core Antibody (HBcAb) Level (Hepatitis B Core IgM Antibody),408,480,DELHI
1820,Hepatitis B surface antibody (anti HBs),552,650,DELHI
1821,Free Triiodothyronine (FT3),106,125,DELHI
1822,Free Thyroxine (FT4),106,125,DELHI
1823,Widal Test,60,70,DELHI
1824,Dengue Serology,510,600,DELHI
1825,Blood component charges - Whole Blood per Unit,1450,1450,DELHI
